scenario_id,investor_id,prompt,execution_score,idea_score,would_invest,response_text
49,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,7,3,0,"Investor Bill sees execution=7, idea=3, invests=0"
50,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,1,7,0,"Investor Marc sees execution=1, idea=7, invests=0"
50,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,2,6,0,"Investor Bill sees execution=2, idea=6, invests=0"
51,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,5,7,0,"Investor Marc sees execution=5, idea=7, invests=0"
51,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Idea/Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,7,1,0,"Investor Bill sees execution=7, idea=1, invests=0"
52,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet",6,7,1,"Investor Marc sees execution=6, idea=7, invests=1"
52,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet",3,8,0,"Investor Bill sees execution=3, idea=8, invests=0"
53,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,5,1,0,"Investor Marc sees execution=5, idea=1, invests=0"
53,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,9,5,1,"Investor Bill sees execution=9, idea=5, invests=1"
54,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,3,5,0,"Investor Marc sees execution=3, idea=5, invests=0"
54,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,5,4,0,"Investor Bill sees execution=5, idea=4, invests=0"
55,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,1,8,0,"Investor Marc sees execution=1, idea=8, invests=0"
55,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Prototype/Proof of Concept; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,6,8,1,"Investor Bill sees execution=6, idea=8, invests=1"
56,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet",8,8,1,"Investor Marc sees execution=8, idea=8, invests=1"
56,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet",6,7,1,"Investor Bill sees execution=6, idea=7, invests=1"
57,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,1,5,0,"Investor Marc sees execution=1, idea=5, invests=0"
57,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,8,4,0,"Investor Bill sees execution=8, idea=4, invests=0"
58,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,6,4,0,"Investor Marc sees execution=6, idea=4, invests=0"
58,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,6,4,0,"Investor Bill sees execution=6, idea=4, invests=0"
59,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,3,6,0,"Investor Marc sees execution=3, idea=6, invests=0"
59,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Energy/Green Technology; Stage of Venture: Early Market Testing; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,1,5,0,"Investor Bill sees execution=1, idea=5, invests=0"
60,Marc,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet",3,5,0,"Investor Marc sees execution=3, idea=5, invests=0"
60,Bill,"Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: R&D-Intensive (e.g. hardware, life sciences); Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet",3,1,0,"Investor Bill sees execution=3, idea=1, invests=0"
61,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,1,3,0,"Investor Marc sees execution=1, idea=3, invests=0"
61,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Consumer Products; Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,9,9,1,"Investor Bill sees execution=9, idea=9, invests=1"
62,Marc,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,1,6,0,"Investor Marc sees execution=1, idea=6, invests=0"
62,Bill,Write a short description of a hypothetical startup that could be created and manifests the following characteristics: Sector: Software/Enterprise Solutions; Stage of Venture: Revenue-Generating; Team Characteristics: Diverse Team Composition; Traction Indicators: No Funding Yet,1,1,0,"Investor Bill sees execution=1, idea=1, invests=0"
